artifact_path,artifact_name,artifact_type,purpose,responsibilities,exclusions,classes,functions,imports,referenced_scripts,referenced_tables,referenced_rpcs,defined_rpcs,verifies,line_count,documentation_status,last_scanned_at,scan_error
scripts/connectors/synchronization_scope_connector.py,synchronization_scope_connector.py,Python,Provides the generic Connector boundary for enumerating one selected synchronization scope.,"[""Accept the canonical Source name and source-native Container identity."",""Preserve an extensible boundary for future Sources of Truth."",""Require source-specific Connectors to enumerate only the requested scope."",""Route the requested scope to the registered source-specific Connector.""]","[""Create Processing Jobs or Synchronization Runs."",""Determine synchronization scope from AlphaOmega database identity."",""Execute Translator, Discovery, Extraction, or Load."",""Implement Microsoft Graph retrieval."",""Perform conflict detection."",""Perform persisted admission."",""Reserve synchronization execution.""]","[""SynchronizationScopeConnector""]","[""__init__"",""_require_text"",""run""]",[],[],[],[],[],[],186,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/database_connection.py,database_connection.py,Python,Establishes authenticated access to the AlphaOmega Supabase database.,"[""Create the Supabase database client."",""CredentialProvider."",""Keep credential retrieval behind the credential-provider boundary."",""Provide the established client to database repositories and services."",""Retrieve required database credentials through the configured""]","[""Determine synchronization behavior."",""Execute synchronization stages."",""Implement repository operations."",""Own database schema definitions."",""Store credentials.""]","[""DatabaseConnection""]","[""__init__"",""_get_configuration"",""connect""]","[""common.security.credential_provider.CredentialProvider"",""os"",""supabase.Client"",""supabase.create_client""]","[""common/security/credential_provider.py""]",[],[],[],[],151,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/knowledge_object_repository.py,knowledge_object_repository.py,Python,Provides database access to canonical AlphaOmega Knowledge Objects.,"[""Create new Knowledge Objects."",""Find Knowledge Objects by source identity."",""Own storage-specific operations against the knowledge_objects table."",""Update existing Knowledge Objects."",""Validate persistence inputs and expected database results.""]","[""Decide whether a Knowledge Object should be created or updated."",""Determine synchronization state."",""Execute synchronization stages."",""Extract or transform source content.""]","[""KnowledgeObjectRepository""]","[""__init__"",""create"",""find_by_source_identity"",""update""]","[""supabase.Client"",""typing.Any"",""typing.Mapping"",""typing.Optional""]",[],"[""knowledge_objects""]",[],[],[],266,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/processing_job_repository.py,processing_job_repository.py,Python,Provides database persistence operations for AlphaOmega Processing Jobs.,"[""Create Processing Job records."",""Mark Processing Jobs completed."",""Mark Processing Jobs failed."",""Own storage-specific lifecycle updates against the processing_jobs table."",""Validate Processing Job identity and expected update results.""]","[""Coordinate synchronization stages."",""Decide when a Processing Job should be created."",""Determine synchronization success or failure."",""Execute Connector, Translator, Discovery, Extraction, or Load."",""Generate synchronization correlation identity.""]","[""ProcessingJobRepository""]","[""__init__"",""_validate_processing_job_id"",""_validate_single_update"",""complete"",""create"",""fail""]","[""datetime.datetime"",""datetime.timezone""]",[],"[""processing_jobs""]",[],[],[],284,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/source_container_refresh_reservation_repository.py,source_container_refresh_reservation_repository.py,Python,Provides the database boundary for atomically reserving one complete Source Container Refresh operation.,"[""Check for an active operation against the Source through the"",""Create the running Processing Job as part of the same atomic operation."",""Invoke the reserve_source_container_refresh database RPC."",""Reserve the complete Source for Refresh."",""Return the Processing Job identity created by the reservation."",""database reservation operation.""]","[""Apply catalog changes."",""Complete or fail Processing Jobs."",""Enumerate Source Containers."",""Reconcile the Source Container Catalog.""]","[""SourceContainerRefreshReservationRepository""]","[""__init__"",""_require_text"",""reserve""]",[],[],[],"[""reserve_source_container_refresh""]",[],[],159,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/source_container_refresh_status_repository.py,source_container_refresh_status_repository.py,Python,Provides read-only database access to active Source Container Refresh state for registered AlphaOmega Sources.,"[""Determine whether a complete-Source Refresh is currently active."",""Limit Refresh status lookup to one requested Source."",""Read running Source Container Refresh Processing Jobs."",""Return the active Refresh Processing Job identities.""]","[""Create or update Processing Jobs."",""Determine synchronization hierarchy conflicts."",""Enumerate Source Containers."",""Execute synchronization."",""Reconcile or persist Source Container catalogs."",""Reserve a Source Container Refresh.""]","[""SourceContainerRefreshStatusRepository""]","[""__init__"",""_require_identifier"",""find_active_by_source"",""has_active_refresh""]",[],[],"[""processing_jobs""]",[],[],[],128,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/source_container_repository.py,source_container_repository.py,Python,Provides database access to persisted AlphaOmega Source Containers.,"[""Find a Source Container by AlphaOmega identity."",""Find a Source Container by Source and source-native identity."",""Own ordinary database access to the source_containers table."",""Retrieve Source Containers belonging to a Source."",""Retrieve active Source Containers belonging to a Source.""]","[""Build application presentation structures."",""Decide synchronization scope."",""Enumerate Sources of Truth."",""Perform Source Container Refresh reconciliation.""]","[""SourceContainerRepository""]","[""__init__"",""find_active_by_source"",""find_by_id"",""find_by_source"",""find_by_source_identity""]",[],[],"[""source_containers""]",[],[],[],311,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/source_repository.py,source_repository.py,Python,Provides database access to AlphaOmega Source records required by synchronization and application services.,"[""Find a Source by AlphaOmega identity."",""Own ordinary database access to the sources table."",""Resolve a Source identity by registered Source name."",""Retrieve enabled Sources.""]","[""Connect to a Source of Truth."",""Decide synchronization scope."",""Enumerate Source Containers."",""Execute synchronization."",""Register or modify Sources.""]","[""SourceRepository""]","[""__init__"",""find_by_id"",""find_enabled"",""find_id_by_name""]","[""supabase.Client"",""typing.Optional""]",[],"[""sources""]",[],[],[],251,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/sync_run_repository.py,sync_run_repository.py,Python,Provides database read operations for persisted AlphaOmega Synchronization Runs.,"[""Determine which Synchronization Runs have running Processing Jobs."",""Keep synchronization-specific persistence access isolated from"",""Read Synchronization Runs for one registered Source."",""Return active synchronization scope using persisted AlphaOmega"",""Source Container identities."",""application services.""]","[""Access a Source of Truth."",""Create Synchronization Runs."",""Create or update Processing Jobs."",""Determine synchronization scope conflicts."",""Execute synchronization."",""Reserve synchronization execution.""]","[""SyncRunRepository""]","[""__init__"",""_require_identifier"",""_require_record_identifier"",""find_active_by_source"",""find_active_source_container_ids_by_source""]",[],[],"[""processing_jobs"",""sync_runs""]",[],[],[],245,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/database/synchronization_reservation_repository.py,synchronization_reservation_repository.py,Python,Provides the database boundary for atomically reserving one admitted synchronization scope.,"[""Invoke the authoritative reserve_synchronization database RPC."",""Preserve the database transaction as the authoritative reservation"",""Return the Processing Job and Synchronization Run identities created"",""Submit Processing Job pipeline version and metadata."",""Submit the admitted Source and Source Container identities."",""boundary."",""by the database reservation.""]","[""Communicate with a Source of Truth."",""Create Processing Jobs independently."",""Create Synchronization Runs independently."",""Determine hierarchy overlap in Python."",""Execute synchronization."",""Perform persisted synchronization admission."",""Perform preliminary conflict detection.""]","[""SynchronizationReservationRepository""]","[""__init__"",""_require_text"",""reserve""]",[],[],[],"[""reserve_synchronization""]",[],[],207,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/discovery/discovery_comparator.py,discovery_comparator.py,Python,Compares canonical translated source facts with persisted Knowledge Object facts to determine whether synchronization-relevant metadata has changed.,"[""Compare the synchronization fields owned by Discovery."",""Identify factual differences between translated source state and"",""Return comparison results used by Discovery to distinguish MODIFIED"",""from UNCHANGED records."",""persisted Knowledge Object state.""]","[""Determine whether a source object is NEW."",""Perform Extraction or Load."",""Persist synchronization results."",""Retrieve Knowledge Objects."",""Retrieve source content.""]","[""DiscoveryComparator""]","[""_normalize_datetime"",""compare""]","[""datetime.datetime""]",[],[],[],[],[],128,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/discovery/discovery_record.py,discovery_record.py,Python,Represents the synchronization decision produced by Discovery for one translated source object.,"[""Indicate whether downstream Extraction is required."",""Preserve orchestration correlation identity."",""Preserve the previous content hash when applicable."",""Store resolved Knowledge Object identity when one exists."",""Store the Discovery synchronization state."",""Store the factual reason for the comparison result.""]","[""Copy or reinterpret Translator-owned source facts."",""Perform Extraction or Load."",""Persist Knowledge Objects."",""Retrieve source content.""]","[""DiscoveryRecord""]","[""__init__""]",[],[],[],[],[],[],57,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/discovery/discovery_section.py,discovery_section.py,Python,Stores the completed output produced by the Discovery stage during a synchronization run.,"[""Provide completed Discovery output through the shared synchronization"",""Record whether Discovery completed successfully."",""Store DiscoveryRecords produced by Discovery."",""Store record-level Discovery errors."",""section contract.""]","[""Allow modification after the section is locked."",""Execute Discovery itself."",""Modify Translator-owned information."",""Perform Extraction or Load.""]","[""DiscoverySection""]","[""__init__""]","[""scripts.sync.sync_base_section.BaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],48,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/discovery/discovery_service.py,discovery_service.py,Python,Executes the Discovery stage by comparing translated source facts with persisted AlphaOmega Knowledge Object facts.,"[""Classify records as NEW, MODIFIED, or UNCHANGED."",""Determine whether Extraction is required."",""Isolate record-level Discovery failures."",""Locate existing Knowledge Objects by source identity."",""Preserve orchestration correlation identity."",""Produce and lock the completed DiscoverySection."",""Record factual comparison reasons."",""Report stage-level Discovery failures."",""Resolve registered Source identity."",""Reuse Source identity within a Discovery run.""]","[""Modify Translator-owned facts."",""Perform Extraction or Load."",""Perform semantic interpretation."",""Persist Knowledge Object changes."",""Retrieve source content.""]","[""DiscoveryService""]","[""__init__"",""_build_record_error"",""_discover_record"",""_resolve_source_id"",""run""]","[""scripts.discovery.discovery_comparator.DiscoveryComparator"",""scripts.discovery.discovery_record.DiscoveryRecord"",""scripts.discovery.discovery_section.DiscoverySection"",""scripts.sync.sync_exceptions.DiscoveryError"",""scripts.sync.sync_exceptions.DiscoveryRecordError"",""scripts.sync.sync_state.SyncState""]","[""scripts/discovery/discovery_comparator.py"",""scripts/discovery/discovery_record.py"",""scripts/discovery/discovery_section.py"",""scripts/sync/sync_exceptions.py"",""scripts/sync/sync_state.py""]",[],[],[],[],287,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/content_hasher.py,content_hasher.py,Python,Produces deterministic hashes for canonical extracted content.,"[""Accept canonical content for hashing."",""Produce the canonical SHA-256 content hash used by synchronization."",""Provide deterministic hash results for equivalent canonical content.""]","[""Determine synchronization state."",""Extract canonical text."",""Persist Knowledge Objects."",""Retrieve source content.""]","[""ContentHasher""]","[""generate""]","[""hashlib""]",[],[],[],[],[],58,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/content_retriever_router.py,content_retriever_router.py,Python,Selects the appropriate source-specific content retriever for Extraction.,"[""Keep source-specific retrieval selection outside ExtractionService."",""Reject unsupported Source or object combinations."",""Route supported OneDrive content requests to the OneDrive retriever."",""Route supported OneNote content requests to the OneNote retriever.""]","[""Determine synchronization state."",""Enumerate Sources of Truth."",""Extract canonical content."",""Persist Knowledge Objects."",""Retrieve content itself.""]","[""ContentRetrieverRouter""]","[""__init__"",""get_retriever""]","[""scripts.connectors.ms_graph.onedrive_content_retriever.OneDriveContentRetriever"",""scripts.connectors.ms_graph.onenote_content_retriever.OneNoteContentRetriever""]","[""scripts/connectors/ms_graph/onedrive_content_retriever.py"",""scripts/connectors/ms_graph/onenote_content_retriever.py""]",[],[],[],[],92,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/extraction_record.py,extraction_record.py,Python,Represents the canonical knowledge produced by Extraction for one source object requiring extraction.,"[""Preserve orchestration correlation identity."",""Store Extraction-owned canonical metadata."",""Store canonical extracted content."",""Store extractor identity and extraction timestamp."",""Store the canonical content hash."",""Validate required Extraction output.""]","[""Copy or reinterpret Translator or Discovery fields."",""Determine synchronization state."",""Generate or interpret correlation identity."",""Persist Knowledge Objects."",""Retrieve source content.""]","[""ExtractionRecord""]","[""__init__"",""validate""]",[],[],[],[],[],[],114,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/extraction_section.py,extraction_section.py,Python,Stores the completed output produced by the Extraction stage during a synchronization run.,"[""Provide completed Extraction output through the shared synchronization"",""Record whether Extraction completed successfully."",""Store ExtractionRecords produced by Extraction."",""Store record-level Extraction errors."",""section contract.""]","[""Allow modification after the section is locked."",""Determine synchronization state."",""Execute Extraction itself."",""Perform Load.""]","[""ExtractionSection""]","[""__init__""]","[""scripts.sync.sync_base_section.BaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],48,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/extraction_service.py,extraction_service.py,Python,Coordinates Extraction for source objects already determined by synchronization orchestration to require extraction.,"[""Generate canonical content hashes."",""Isolate record-level Extraction failures."",""Perform format-specific canonical content extraction."",""Preserve orchestration correlation identity."",""Produce Extraction-owned factual metadata."",""Produce ExtractionRecords."",""Produce and lock the completed ExtractionSection."",""Report stage-level Extraction failures."",""Retrieve source content through registered content retrievers.""]","[""Determine synchronization state."",""Enumerate Sources of Truth."",""Generate or interpret orchestration correlation identity."",""Perform AI interpretation or enrichment."",""Persist Knowledge Objects."",""Translate source metadata.""]","[""ExtractionService""]","[""__init__"",""_extract_record"",""_resolve_extraction_file_name"",""_retrieve_content"",""run""]","[""datetime.datetime"",""datetime.timezone"",""scripts.extraction.content_hasher.ContentHasher"",""scripts.extraction.content_retriever_router.ContentRetrieverRouter"",""scripts.extraction.extraction_record.ExtractionRecord"",""scripts.extraction.extraction_section.ExtractionSection"",""scripts.extraction.text_extractor.TextExtractor"",""scripts.sync.sync_exceptions.ExtractionError"",""scripts.sync.sync_exceptions.ExtractionRecordError""]","[""scripts/extraction/content_hasher.py"",""scripts/extraction/content_retriever_router.py"",""scripts/extraction/extraction_record.py"",""scripts/extraction/extraction_section.py"",""scripts/extraction/text_extractor.py"",""scripts/sync/sync_exceptions.py""]",[],[],[],[],345,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/extraction/text_extractor.py,text_extractor.py,Python,Produces canonical text content from supported source formats.,"[""Determine whether a file format is supported for text extraction."",""Extract canonical text from DOCX documents."",""Extract canonical text from HTML."",""Extract canonical text from PDF documents."",""Extract canonical text from XLSX workbooks."",""Extract canonical text from plain-text files."",""Reject unsupported extraction formats.""]","[""Determine synchronization state."",""Generate content hashes."",""Perform AI interpretation or enrichment."",""Persist Knowledge Objects."",""Retrieve source objects.""]","[""TextExtractor""]","[""_extract_docx"",""_extract_html"",""_extract_pdf"",""_extract_txt"",""_extract_xlsx"",""extract"",""supports""]","[""bs4.BeautifulSoup"",""docx.Document"",""io"",""openpyxl.load_workbook"",""pathlib.Path"",""pypdf.PdfReader""]",[],[],[],[],[],206,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/load/load_repository.py,load_repository.py,Python,Provides the persistence boundary used by Load to write synchronized Knowledge Object and synchronization-history data.,"[""Create new Knowledge Objects through the Knowledge Object repository."",""Keep Load persistence operations behind repository boundaries."",""Record synchronization history through the synchronization history"",""Update existing Knowledge Objects through the Knowledge Object"",""repository.""]","[""Decide whether a record is eligible for Load."",""Determine synchronization state."",""Execute synchronization orchestration."",""Retrieve or extract source content.""]","[""LoadRepository""]","[""__init__"",""persist""]","[""supabase.Client"",""typing.Any"",""typing.Mapping"",""typing.Optional""]",[],[],"[""load_knowledge_object""]",[],[],185,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/load/load_section.py,load_section.py,Python,Stores the completed output produced by the Load stage during a synchronization run.,"[""Provide completed Load output through the shared synchronization"",""Record whether Load completed successfully."",""Store LoadRecords produced by Load."",""Store record-level Load errors."",""section contract.""]","[""Allow modification after the section is locked."",""Determine synchronization state."",""Execute Load itself."",""Modify upstream stage records.""]","[""LoadSection""]","[""__init__""]","[""scripts.sync.sync_base_section.BaseSection""]","[""scripts/sync/sync_base_section.py""]",[],[],[],[],49,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/load/load_service.py,load_service.py,Python,Executes the Load stage for synchronization associations eligible for persistence in the Canonical Knowledge Repository.,"[""Isolate record-level Load failures."",""Persist NEW Knowledge Objects."",""Preserve orchestration correlation identity across Load."",""Produce and lock the completed LoadSection."",""Record synchronization history for persisted changes."",""Report stage-level Load failures."",""Reuse resolved Source identity within a Load run."",""Update MODIFIED Knowledge Objects."",""Validate required Translator, Discovery, and Extraction results.""]","[""Determine synchronization state."",""Load UNCHANGED records."",""Perform AI interpretation or enrichment."",""Retrieve source content."",""Translate source metadata.""]","[""LoadService""]","[""__init__"",""_build_metadata"",""_build_record_error"",""_get_root_cause"",""_load_association"",""_resolve_source_id"",""_to_persistence_safe"",""_validate_correlation"",""run""]","[""collections.abc.Mapping"",""collections.abc.Sequence"",""scripts.load.load_section.LoadSection"",""scripts.sync.sync_state.SyncState""]","[""scripts/load/load_section.py"",""scripts/sync/sync_state.py""]",[],[],[],[],665,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/load/sql/load_knowledge_object.sql,load_knowledge_object.sql,SQL,Provides the database operation used by Load to persist a Knowledge Object and its synchronization history within the required database transaction boundary.,"[""Keep related Load persistence within the approved database"",""Persist the Knowledge Object changes supplied by Load."",""Persist the associated synchronization history event."",""transaction boundary.""]","[""Decide whether a record is eligible for Load."",""Determine synchronization state."",""Execute synchronization orchestration."",""Retrieve or extract source content.""]",[],[],[],[],"[""knowledge_objects"",""sync_history""]",[],"[""load_knowledge_object""]",[],139,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/orchestration/sync_orchestrator.py,sync_orchestrator.py,Python,Coordinates execution of the AlphaOmega synchronization pipeline for one requested Source.,"[""Assign orchestration correlation identity before Translation."",""Complete or fail the applicable Processing Job based on execution"",""Execute Discovery for eligible CONTENT."",""Execute Extraction for eligible records."",""Execute Load for eligible changed content."",""Execute Translator processing."",""Maintain cross-stage synchronization associations."",""Preserve CONTAINER objects at their synchronization boundary."",""Processing Job and executes its configured Connector."",""Route NEW and MODIFIED records requiring Extraction."",""Stop MODIFIED records before Load when canonical content is unchanged."",""Support the existing synchronization path that creates its own"",""Support the production application path that consumes an already"",""outcome."",""reserved Processing Job and completed ConnectorSection.""]","[""Create a second Processing Job for an already-reserved synchronization."",""Perform application-layer synchronization admission."",""Provide UI presentation."",""Refresh the Source Container Catalog."",""Reimplement stage-owned business logic."",""Reserve synchronization."",""Select synchronization scope."",""Treat CONTAINER objects as Knowledge Objects.""]","[""SynchronizationOrchestrator"",""_DiscoveryInputView""]","[""__init__"",""_attach_discovery_records"",""_attach_extraction_records"",""_attach_translator_records"",""_build_counts"",""_create_associations"",""_execute_pipeline"",""_fail_processing_job"",""_require_text"",""_select_discovery_records"",""_select_extraction_associations"",""_select_load_associations"",""_validate_locked_section"",""_validate_run_request"",""run"",""run_reserved""]","[""common.object_types.CONTENT"",""scripts.sync.sync_association.SynchronizationAssociation"",""scripts.sync.sync_state.SyncState"",""scripts.sync.sync_translation_input.TranslationInput""]","[""common/object_types.py"",""scripts/sync/sync_association.py"",""scripts/sync/sync_state.py"",""scripts/sync/sync_translation_input.py""]",[],[],[],[],1221,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/source_container_observation_validator.py,source_container_observation_validator.py,Python,Validates Source Container observations before reconciliation or persistence decisions are allowed.,"[""Reject duplicate source-native container identities."",""Reject structurally invalid Source Container observations."",""Require complete observations where completeness is necessary."",""Validate parent relationships within the observed hierarchy."",""Validate required Source Container identity fields.""]","[""Compare observations with persisted catalog state."",""Enumerate Sources of Truth."",""Infer absence from incomplete observations."",""Persist Source Containers."",""Synchronize content.""]","[""SourceContainerObservationValidator""]","[""validate""]",[],[],[],[],[],[],194,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/source_container_reconciler.py,source_container_reconciler.py,Python,Compares a validated complete Source Container observation with persisted catalog state.,"[""Identify existing Source Containers."",""Identify newly observed Source Containers."",""Identify persisted containers absent from the complete observation."",""Identify previously inactive containers that have reappeared."",""Produce reconciliation results required for atomic persistence.""]","[""Deactivate Source Containers itself."",""Enumerate Sources of Truth."",""Persist reconciliation results."",""Synchronize content."",""Validate observation completeness.""]","[""SourceContainerReconciler""]","[""reconcile""]",[],[],[],[],[],[],196,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/source_container_refresh_service.py,source_container_refresh_service.py,Python,Coordinates one complete production Source Container Refresh.,"[""Add the AlphaOmega-managed Source Root Container."",""Apply reconciliation results through the atomic Refresh database"",""Complete or fail the Processing Job."",""Invoke the injected Source-specific container enumerator."",""Measure and return Refresh operational results."",""Reconcile observed and persisted containers."",""Reserve the Source for Refresh and create its Processing Job atomically."",""Retrieve persisted Source Container state."",""Validate the complete Source Container observation."",""operation.""]","[""Combine separate Sources into one Processing Job."",""Create Knowledge Objects."",""Implement Source-specific enumeration."",""Synchronize source content."",""Treat incomplete enumeration as proof of absence.""]","[""SourceContainerRefreshService""]","[""__init__"",""refresh""]","[""json"",""time.perf_counter""]",[],[],"[""apply_source_container_refresh""]",[],[],524,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/source_container_root_service.py,source_container_root_service.py,Python,Adds the AlphaOmega-managed Source Root Container to a validated Source Container hierarchy.,"[""Add one Source Root Container to a validated container hierarchy."",""Attach source-native top-level containers to the Source Root."",""Define the stable AlphaOmega Source Root identity."",""Preserve all existing source-native parent relationships.""]","[""Access the database."",""Decide whether the Source Root is selectable for synchronization."",""Enumerate a Source of Truth."",""Persist Source Containers."",""Reconcile catalog state."",""Validate Source observations.""]","[""SourceContainerRootService""]","[""add_root""]",[],[],[],[],[],[],170,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sql/apply_source_container_refresh.sql,apply_source_container_refresh.sql,SQL,Applies one reconciled Source Container Refresh as an atomic database operation.,"[""Apply Source Container upserts for the Refresh."",""Apply required Source Container deactivations."",""Coordinate the approved Source Container persistence operations."",""Keep catalog changes within one database transaction boundary.""]","[""Enumerate a Source of Truth."",""Perform reconciliation."",""Synchronize content."",""Validate Source Container observations.""]",[],[],[],[],"[""TRUE""]","[""deactivate_source_containers"",""upsert_source_containers""]","[""apply_source_container_refresh""]",[],122,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sql/deactivate_source_containers.sql,deactivate_source_containers.sql,SQL,Deactivates persisted Source Containers proven absent by an approved complete Source Container Refresh.,"[""Apply deactivation to the persisted source_containers catalog."",""Mark the supplied Source Containers inactive."",""Preserve catalog records rather than deleting them.""]","[""Accept incomplete enumeration as proof of absence."",""Determine which Source Containers are absent."",""Enumerate a Source of Truth."",""Synchronize content.""]",[],[],[],[],"[""source_containers""]",[],"[""deactivate_source_containers""]",[],92,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sql/reserve_source_container_refresh.sql,reserve_source_container_refresh.sql,SQL,Atomically reserves one Source for complete Source Container Refresh and creates the associated running Processing Job.,"[""Create the running Processing Job within the reservation operation."",""Detect conflicting active Refresh execution for the Source."",""Reserve the Source for one Refresh operation."",""Return the created Processing Job identity.""]","[""Apply Source Container catalog changes."",""Complete or fail Processing Jobs."",""Enumerate Source Containers."",""Reserve content synchronization.""]",[],[],[],[],"[""processing_jobs""]",[],"[""reserve_source_container_refresh""]",[],128,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sql/reserve_synchronization.sql,reserve_synchronization.sql,SQL,Atomically admits and reserves one Source Container synchronization scope and creates its operational persistence records.,"[""Allow sibling and otherwise disjoint synchronization scopes."",""Create the associated Synchronization Run within the same transaction."",""Create the running Processing Job within the reservation transaction."",""Generate Synchronization Run identity when the table does not provide"",""Reject same-Container and ancestor/descendant synchronization conflicts."",""Reject synchronization while Source Container Refresh is active."",""Return the created Processing Job and Synchronization Run identities."",""Revalidate the registered Source and selected Source Container."",""Serialize synchronization admission decisions for one Source."",""a database default.""]","[""Communicate with a Source of Truth."",""Complete or fail Processing Jobs."",""Execute synchronization stages."",""Perform preliminary conflict checking."",""Refresh Source Containers.""]",[],[],[],[],"[""TRUE"",""active_ancestors"",""active_scopes"",""processing_jobs"",""requested_ancestors"",""source_containers"",""sources"",""sync_runs""]",[],"[""reserve_synchronization""]",[],356,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sql/upsert_source_containers.sql,upsert_source_containers.sql,SQL,Persists observed Source Containers into the AlphaOmega Source Container Catalog.,"[""Insert newly observed Source Containers."",""Preserve AlphaOmega identity for existing catalog records."",""Reactivate previously inactive containers when observed again."",""Record current observation and Processing Job attribution."",""Update existing Source Containers from current observations.""]","[""Create Knowledge Objects."",""Determine which containers are absent."",""Enumerate a Source of Truth."",""Perform Source Container reconciliation."",""Synchronize content.""]",[],[],[],[],"[""SET"",""jsonb_array_elements"",""source_containers""]",[],"[""upsert_source_containers""]",[],130,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_association.py,sync_association.py,Python,Maintains cross-stage record association for one source object during a synchronization run.,"[""Attach each stage record to the association as processing progresses."",""Maintain the Translator, Discovery, and Extraction records associated"",""Preserve the relationship between records representing the same source"",""object across synchronization stages."",""with one source object.""]","[""Create stage records."",""Determine synchronization state."",""Execute synchronization stages."",""Persist synchronization data.""]","[""SynchronizationAssociation""]","[""__init__"",""attach_discovery"",""attach_extraction"",""attach_translator""]",[],[],[],[],[],[],153,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_base_section.py,sync_base_section.py,Python,Defines the common base behavior for synchronization record sections.,"[""Allow an owning stage to populate its section while the section is unlocked."",""Freeze supported mutable values when a section is locked."",""Lock completed sections against further modification."",""Provide the shared foundation for stage-owned synchronization sections."",""Report whether a section is locked.""]","[""Define stage-specific synchronization data."",""Determine when a synchronization stage has completed successfully."",""Execute synchronization processing."",""Unlock a section after it has been locked.""]","[""BaseSection""]","[""__init__"",""__setattr__"",""_freeze_value"",""is_locked"",""lock""]","[""scripts.sync.sync_exceptions.SectionLockedError"",""types.MappingProxyType"",""typing.Any""]","[""scripts/sync/sync_exceptions.py""]",[],[],[],[],122,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_exceptions.py,sync_exceptions.py,Python,Defines the custom exception types used by the AlphaOmega Synchronization Framework.,"[""Distinguish stage, record, validation, configuration, connection,"",""Provide shared exception types that synchronization components can"",""Provide synchronization-specific exception types."",""raise and handle consistently."",""source, object-type, and section-lock failures.""]","[""Detect synchronization failures."",""Execute synchronization processing."",""Handle or recover from raised exceptions."",""Perform logging.""]","[""ConfigurationError"",""ConnectionFailedError"",""ConnectorError"",""DiscoveryError"",""DiscoveryRecordError"",""ExtractionError"",""ExtractionRecordError"",""LoadError"",""OrchestratorError"",""RecordError"",""SectionLockedError"",""StageError"",""SynchronizationError"",""TranslatorError"",""UnsupportedObjectTypeError"",""UnsupportedSourceError"",""ValidationError""]","[""__init__""]",[],[],[],[],[],[],226,COMPLETE,2026-09-13 05:06:34.617284+00,null
scripts/sync/sync_history_repository.py,sync_history_repository.py,Python,Provides database persistence operations for synchronization history.,"[""Create synchronization history records."",""Own storage-specific operations against the sync_history table."",""Persist the factual synchronization event data supplied by Load."",""Validate required persistence inputs and database results.""]","[""Decide whether synchronization history should be created."",""Determine synchronization state."",""Execute synchronization stages."",""Modify Knowledge Objects.""]","[""SyncHistoryRepository""]","[""__init__"",""create""]","[""supabase.Client"",""typing.Any"",""typing.Mapping""]",[],"[""sync_history""]",[],[],[],112,COMPLETE,2026-09-13 05:06:34.617284+00,null
